session_id,converted,revenue,n_clicks,mean_price,max_price,n_models
14750,0,182,3,60.666666666666664,72,2
14751,1,66,2,33.0,38,2
14752,1,295,10,29.5,38,10
14753,0,195,5,39.0,48,4
14755,0,76,2,38.0,43,2
14756,0,607,12,50.583333333333336,67,12
14757,0,52,1,52.0,52,1
14758,0,66,2,33.0,38,2
14759,0,62,1,62.0,62,1
14760,1,399,8,49.875,67,8
14761,0,38,1,38.0,38,1
14762,0,181,4,45.25,52,4
14763,0,33,1,33.0,33,1
14764,0,20,1,20.0,20,1
14765,1,28,1,28.0,28,1
14766,0,33,1,33.0,33,1
14767,1,43,1,43.0,43,1
14769,0,76,2,38.0,38,1
14770,0,715,18,39.72222222222222,77,17
14771,0,43,1,43.0,43,1
14772,0,128,3,42.666666666666664,62,2
14773,1,157,4,39.25,43,3
14774,1,318,8,39.75,57,8
14775,0,81,2,40.5,43,2
14776,0,82,1,82.0,82,1
14777,1,413,10,41.3,67,10
14778,1,171,4,42.75,52,3
14780,0,96,2,48.0,48,2
14781,1,355,10,35.5,48,9
14783,0,105,2,52.5,62,2
14784,0,439,10,43.9,62,9
14785,0,43,1,43.0,43,1
14786,0,33,1,33.0,33,1
14787,1,219,5,43.8,57,5
14788,1,118,3,39.333333333333336,62,3
14789,1,689,15,45.93333333333333,62,15
14790,1,33,1,33.0,33,1
14791,0,278,5,55.6,82,5
14792,0,196,3,65.33333333333333,67,2
14793,0,697,14,49.785714285714285,82,11
14794,0,98,2,49.0,60,2
14795,0,352,9,39.111111111111114,57,9
14796,1,462,11,42.0,60,11
14797,1,219,5,43.8,57,5
14798,0,162,3,54.0,57,3
14799,1,352,8,44.0,67,8
14800,0,324,6,54.0,67,5
14801,0,62,1,62.0,62,1
14802,0,28,1,28.0,28,1
14803,0,143,3,47.666666666666664,62,3
14804,1,690,14,49.285714285714285,67,14
14805,0,214,5,42.8,82,4
14806,1,178,5,35.6,48,4
14807,1,573,14,40.92857142857143,52,13
14808,1,203,6,33.833333333333336,48,6
14809,0,162,4,40.5,48,4
14810,1,223,6,37.166666666666664,43,4
14811,0,1234,27,45.7037037037037,72,22
14812,0,287,6,47.833333333333336,72,3
14813,0,202,5,40.4,57,5
14814,1,33,1,33.0,33,1
14815,1,1098,28,39.214285714285715,62,21
14816,0,162,4,40.5,48,4
14817,0,100,2,50.0,52,2
14818,0,86,2,43.0,43,1
14819,1,147,4,36.75,43,4
14820,0,119,3,39.666666666666664,48,3
14821,0,90,2,45.0,62,2
14822,0,285,5,57.0,67,5
14823,1,181,4,45.25,62,4
14824,1,243,7,34.714285714285715,55,7
14825,0,28,1,28.0,28,1
14826,0,33,1,33.0,33,1
14827,0,153,3,51.0,67,2
14828,1,788,17,46.35294117647059,67,16
14829,0,52,1,52.0,52,1
14830,0,326,7,46.57142857142857,62,6
14831,1,43,1,43.0,43,1
14832,0,157,4,39.25,48,4
14833,0,148,3,49.333333333333336,62,3
14834,1,210,5,42.0,48,5
14835,0,144,2,72.0,82,2
14836,0,191,4,47.75,72,4
14837,0,213,4,53.25,82,4
14838,0,91,2,45.5,48,2
14839,1,380,9,42.22222222222222,62,8
14840,0,161,3,53.666666666666664,57,3
14841,0,52,1,52.0,52,1
14842,0,395,7,56.42857142857143,67,7
14843,0,93,2,46.5,50,2
14844,0,129,3,43.0,48,3
14845,1,43,1,43.0,43,1
14846,0,128,3,42.666666666666664,62,3
14847,0,109,3,36.333333333333336,43,3
14848,0,48,1,48.0,48,1
14849,0,601,12,50.083333333333336,82,11
14850,1,1238,31,39.935483870967744,65,29
14852,1,114,3,38.0,48,3
14853,0,88,2,44.0,60,2
14854,0,152,4,38.0,48,4
14855,0,238,5,47.6,62,3
14857,0,157,4,39.25,48,4
14858,0,66,2,33.0,33,2
14859,1,395,10,39.5,43,10
14860,0,48,1,48.0,48,1
14861,1,114,3,38.0,43,3
14862,1,1543,35,44.08571428571429,67,32
14863,1,81,2,40.5,43,2
14864,0,481,12,40.083333333333336,62,11
14865,0,38,1,38.0,38,1
14866,1,1034,27,38.2962962962963,57,18
14867,0,48,1,48.0,48,1
14868,0,100,2,50.0,62,2
14869,0,38,1,38.0,38,1
14870,0,162,3,54.0,62,3
14871,0,171,4,42.75,52,4
14872,0,28,1,28.0,28,1
14873,0,95,2,47.5,62,2
14874,0,186,4,46.5,67,4
14875,0,91,2,45.5,48,2
14876,0,119,2,59.5,67,2
14877,1,61,2,30.5,33,2
14878,0,77,2,38.5,57,2
14879,1,252,6,42.0,57,6
14881,1,309,7,44.142857142857146,62,7
14882,0,342,7,48.857142857142854,67,7
14883,1,836,19,44.0,57,19
14884,1,38,1,38.0,38,1
14886,1,167,4,41.75,48,4
14887,0,219,4,54.75,67,4
14888,0,56,2,28.0,28,1
14889,0,119,3,39.666666666666664,48,3
14890,1,1180,29,40.689655172413794,67,28
14891,1,94,3,31.333333333333332,38,3
14892,1,185,5,37.0,48,5
14893,0,33,1,33.0,33,1
14894,0,86,2,43.0,48,2
14895,1,138,3,46.0,52,3
14896,0,129,3,43.0,48,3
14897,0,62,1,62.0,62,1
14898,1,171,4,42.75,52,4
14899,1,287,6,47.833333333333336,62,6
14900,0,38,1,38.0,38,1
14901,0,90,2,45.0,62,2
14902,1,142,3,47.333333333333336,52,3
14903,1,23,1,23.0,23,1
14904,0,62,1,62.0,62,1
14905,0,52,1,52.0,52,1
14906,0,90,2,45.0,62,2
14907,0,105,2,52.5,67,2
14908,0,124,3,41.333333333333336,48,2
14909,0,33,1,33.0,33,1
14910,0,52,1,52.0,52,1
14911,0,190,4,47.5,57,3
14912,1,1232,29,42.48275862068966,65,27
14913,0,269,8,33.625,38,7
14914,0,98,2,49.0,55,2
14915,0,157,3,52.333333333333336,67,3
14916,0,147,3,49.0,57,3
14917,0,96,2,48.0,48,2
14918,1,360,8,45.0,67,8
14919,0,315,7,45.0,62,7
14920,1,218,6,36.333333333333336,50,6
14921,0,144,2,72.0,72,1
14922,0,38,1,38.0,38,1
14923,0,71,2,35.5,43,2
14924,0,33,1,33.0,33,1
14925,1,33,1,33.0,33,1
14926,1,223,6,37.166666666666664,48,6
14927,0,100,2,50.0,57,2
14928,0,57,1,57.0,57,1
14929,0,162,3,54.0,62,2
14930,0,514,11,46.72727272727273,62,11
14931,0,28,1,28.0,28,1
14932,0,193,6,32.166666666666664,43,5
14933,0,52,1,52.0,52,1
14934,0,358,7,51.142857142857146,67,7
14935,1,204,5,40.8,67,5
14936,0,166,4,41.5,52,4
14937,1,142,4,35.5,43,4
14938,1,252,6,42.0,52,6
14939,0,447,8,55.875,82,8
14940,1,317,7,45.285714285714285,62,6
14941,1,43,1,43.0,43,1
14942,1,447,10,44.7,62,10
14943,0,231,5,46.2,82,5
14944,0,43,1,43.0,43,1
14945,0,139,3,46.333333333333336,48,2
14946,0,62,1,62.0,62,1
14947,0,38,1,38.0,38,1
14948,0,185,5,37.0,48,5
14949,0,38,1,38.0,38,1
14950,0,38,1,38.0,38,1
14951,0,48,1,48.0,48,1
14952,0,100,2,50.0,62,2
14953,0,71,2,35.5,38,2
14954,0,105,2,52.5,62,2
14955,0,331,6,55.166666666666664,82,6
14956,0,182,3,60.666666666666664,82,3
14957,0,195,4,48.75,67,4
14958,0,28,1,28.0,28,1
14959,1,422,10,42.2,77,10
14960,1,1715,40,42.875,67,38
14961,1,270,7,38.57142857142857,57,7
14962,0,694,14,49.57142857142857,82,12
14963,0,38,1,38.0,38,1
14964,0,43,1,43.0,43,1
14965,1,190,5,38.0,48,5
14966,0,210,4,52.5,62,3
14967,1,874,21,41.61904761904762,67,20
14968,0,296,7,42.285714285714285,43,3
14969,0,20,1,20.0,20,1
14970,1,81,2,40.5,43,2
14971,1,104,3,34.666666666666664,43,3
14972,0,461,10,46.1,72,9
14973,0,371,7,53.0,67,7
14974,0,152,3,50.666666666666664,57,2
14975,0,56,2,28.0,28,2
14976,0,1380,28,49.285714285714285,72,20
14977,0,138,3,46.0,62,3
14978,0,60,1,60.0,60,1
14979,0,52,1,52.0,52,1
14980,1,220,6,36.666666666666664,65,6
14981,0,414,9,46.0,62,9
14982,0,714,15,47.6,82,15
14983,0,418,9,46.44444444444444,62,9
14984,0,38,1,38.0,38,1
14985,1,104,3,34.666666666666664,43,3
14986,0,43,1,43.0,43,1
14987,0,113,3,37.666666666666664,57,3
14989,0,129,2,64.5,67,2
14990,0,161,4,40.25,52,4
14991,0,33,1,33.0,33,1
14992,0,103,3,34.333333333333336,52,3
14993,0,103,2,51.5,55,2
14994,0,33,1,33.0,33,1
14995,1,38,1,38.0,38,1
14996,0,489,11,44.45454545454545,52,10
14997,0,109,2,54.5,57,2
14998,0,38,1,38.0,38,1
14999,0,48,1,48.0,48,1
15000,1,129,3,43.0,48,2
15001,1,684,18,38.0,48,15
15002,0,90,2,45.0,52,2
15003,1,333,8,41.625,57,6
15004,1,247,5,49.4,62,5
15005,1,2831,65,43.55384615384615,82,58
15006,1,128,3,42.666666666666664,57,3
15007,1,71,2,35.5,38,2
15008,1,435,10,43.5,72,9
15009,1,391,10,39.1,55,10
15010,0,67,1,67.0,67,1
15011,0,181,4,45.25,52,4
15012,1,76,2,38.0,48,2
15013,0,86,2,43.0,43,2
15014,1,429,9,47.666666666666664,65,9
15015,0,57,1,57.0,57,1
15016,0,76,2,38.0,38,2
15017,0,148,3,49.333333333333336,62,3
15018,0,60,1,60.0,60,1
15019,0,62,1,62.0,62,1
15020,0,148,3,49.333333333333336,62,3
15021,1,104,3,34.666666666666664,48,2
15022,0,509,10,50.9,67,9
15023,0,162,3,54.0,62,3
15024,0,391,8,48.875,67,8
15025,1,223,5,44.6,67,5
15026,0,100,2,50.0,62,2
15027,1,94,3,31.333333333333332,38,3
15028,1,434,9,48.22222222222222,82,8
15029,0,62,1,62.0,62,1
15030,0,224,4,56.0,67,4
15031,0,133,3,44.333333333333336,62,3
15032,1,76,2,38.0,38,2
15033,0,38,1,38.0,38,1
15034,1,500,11,45.45454545454545,62,10
15035,0,448,10,44.8,62,8
15036,1,28,1,28.0,28,1
15037,1,66,2,33.0,33,2
15038,1,38,1,38.0,38,1
15039,0,536,12,44.666666666666664,62,10
15040,0,100,2,50.0,57,2
15041,0,62,1,62.0,62,1
15042,0,262,5,52.4,67,5
15043,0,242,5,48.4,62,5
15044,1,23,1,23.0,23,1
15045,0,38,1,38.0,38,1
15046,1,38,1,38.0,38,1
15047,0,446,9,49.55555555555556,72,8
15048,1,682,16,42.625,62,16
15049,1,203,6,33.833333333333336,48,6
15050,0,57,1,57.0,57,1
15051,0,100,2,50.0,72,2
15052,0,187,3,62.333333333333336,82,3
15053,0,104,3,34.666666666666664,38,3
15054,0,81,2,40.5,48,2
15055,1,389,10,38.9,62,8
15056,1,1070,24,44.583333333333336,62,24
15057,1,720,17,42.35294117647059,57,15
15058,0,194,5,38.8,57,5
15059,0,43,1,43.0,43,1
15060,1,321,8,40.125,65,8
15061,0,76,2,38.0,38,1
15062,1,483,10,48.3,67,10
15063,1,137,4,34.25,38,4
15064,1,76,2,38.0,43,2
15065,1,448,9,49.77777777777778,67,9
15066,0,76,2,38.0,48,2
15067,0,129,2,64.5,67,2
15068,0,62,1,62.0,62,1
15069,1,261,7,37.285714285714285,48,6
15070,0,81,2,40.5,48,2
15071,0,223,5,44.6,57,4
15072,0,66,2,33.0,38,2
15073,1,90,2,45.0,57,2
15074,0,178,3,59.333333333333336,82,3
15075,1,228,6,38.0,43,6
15076,0,120,2,60.0,82,2
15077,1,261,6,43.5,62,6
15078,1,1275,31,41.12903225806452,82,28
15079,1,86,2,43.0,48,2
15080,0,137,5,27.4,57,3
15081,0,43,1,43.0,43,1
15082,0,209,4,52.25,62,4
15084,0,134,2,67.0,72,2
15085,0,406,10,40.6,62,10
15086,0,67,1,67.0,67,1
15087,0,143,3,47.666666666666664,62,3
15088,0,356,8,44.5,57,8
15089,0,72,1,72.0,72,1
15090,1,127,4,31.75,38,4
15091,0,33,1,33.0,33,1
15092,0,238,5,47.6,67,5
15093,1,413,9,45.888888888888886,62,9
15094,0,43,1,43.0,43,1
15095,0,48,1,48.0,48,1
15096,1,439,10,43.9,57,9
15097,0,48,1,48.0,48,1
15098,0,302,6,50.333333333333336,57,6
15099,0,281,6,46.833333333333336,62,6
15100,0,133,3,44.333333333333336,62,3
15101,0,48,1,48.0,48,1
15102,1,237,6,39.5,62,4
15103,0,425,9,47.22222222222222,60,8
15104,0,114,2,57.0,62,2
15106,1,33,1,33.0,33,1
15107,0,558,13,42.92307692307692,67,13
15108,1,66,2,33.0,38,2
15109,1,85,2,42.5,52,2
15110,1,236,7,33.714285714285715,38,2
15111,1,223,5,44.6,57,5
15112,0,38,1,38.0,38,1
15113,1,290,8,36.25,57,7
15114,0,38,1,38.0,38,1
15115,0,691,17,40.64705882352941,48,16
15116,1,195,4,48.75,72,4
15117,0,619,13,47.61538461538461,82,11
15118,1,369,9,41.0,55,9
15119,0,439,9,48.77777777777778,82,9
15120,0,205,4,51.25,62,4
15121,0,1288,29,44.41379310344828,67,21
15122,0,71,2,35.5,43,2
15123,0,81,2,40.5,43,2
15124,0,269,6,44.833333333333336,62,6
15125,0,76,2,38.0,38,2
15126,1,503,12,41.916666666666664,57,12
15127,0,90,2,45.0,62,2
15128,1,51,2,25.5,28,2
15129,0,218,5,43.6,52,3
15130,0,33,1,33.0,33,1
15131,0,28,1,28.0,28,1
15132,0,481,9,53.44444444444444,67,7
15133,1,89,3,29.666666666666668,33,3
15134,1,124,3,41.333333333333336,43,3
15135,1,38,1,38.0,38,1
15136,1,260,6,43.333333333333336,60,6
15137,1,243,6,40.5,48,6
15138,0,157,4,39.25,48,3
15139,0,28,1,28.0,28,1
15140,0,38,1,38.0,38,1
15141,1,496,12,41.333333333333336,62,12
15142,0,114,2,57.0,57,2
15143,0,28,1,28.0,28,1
15144,0,48,1,48.0,48,1
15145,0,119,2,59.5,62,2
15146,0,52,1,52.0,52,1
15147,0,67,1,67.0,67,1
15149,0,239,5,47.8,67,4
15150,0,133,3,44.333333333333336,57,3
15151,1,536,13,41.23076923076923,67,13
15152,1,401,9,44.55555555555556,65,9
15153,0,266,6,44.333333333333336,52,6
15154,0,937,19,49.31578947368421,67,18
15155,0,100,2,50.0,52,2
15157,0,95,2,47.5,62,2
15158,1,71,2,35.5,48,2
15159,0,167,4,41.75,48,4
15160,0,43,1,43.0,43,1
15161,1,94,3,31.333333333333332,38,3
15162,0,389,9,43.22222222222222,62,8
15163,1,427,9,47.44444444444444,67,9
15164,1,166,4,41.5,62,4
15165,1,1347,33,40.81818181818182,62,31
15166,0,420,8,52.5,72,8
15167,1,522,11,47.45454545454545,62,10
15168,0,48,1,48.0,48,1
15169,0,147,3,49.0,57,3
15170,1,685,15,45.666666666666664,67,12
15171,0,233,5,46.6,62,5
15172,0,155,3,51.666666666666664,60,3
15173,0,38,1,38.0,38,1
15174,1,706,15,47.06666666666667,72,15
15175,0,62,1,62.0,62,1
15176,0,309,8,38.625,43,7
15177,1,109,3,36.333333333333336,43,3
15178,0,48,1,48.0,48,1
15179,1,81,2,40.5,43,2
15180,0,43,1,43.0,43,1
15181,0,104,2,52.0,52,1
15182,1,171,4,42.75,57,4
15183,1,71,2,35.5,38,2
15184,0,171,4,42.75,52,4
15185,0,61,2,30.5,33,2
15186,0,38,1,38.0,38,1
15187,0,223,4,55.75,57,4
15188,0,43,1,43.0,43,1
15189,0,217,6,36.166666666666664,62,6
15190,0,1054,23,45.82608695652174,67,19
15191,1,402,10,40.2,55,9
15192,0,38,1,38.0,38,1
15193,0,138,3,46.0,62,3
15194,0,122,2,61.0,62,2
15195,0,221,5,44.2,57,5
15196,0,100,2,50.0,62,2
15197,0,100,2,50.0,62,2
15198,1,1188,25,47.52,82,15
15199,0,100,2,50.0,62,2
15200,0,195,5,39.0,48,5
15201,0,38,1,38.0,38,1
15202,0,43,1,43.0,43,1
15203,0,90,2,45.0,62,2
15204,0,57,1,57.0,57,1
15205,0,231,5,46.2,57,5
15206,0,52,1,52.0,52,1
15207,0,105,2,52.5,62,2
15208,1,238,5,47.6,67,5
15209,1,99,3,33.0,38,3
15210,0,43,1,43.0,43,1
15211,0,38,1,38.0,38,1
15212,1,481,12,40.083333333333336,82,11
15213,0,185,4,46.25,57,3
15214,0,272,6,45.333333333333336,57,6
15215,1,160,5,32.0,38,5
15216,0,215,4,53.75,72,4
15217,0,555,10,55.5,82,8
15218,0,257,5,51.4,67,5
15219,0,1074,23,46.69565217391305,82,22
15220,0,48,1,48.0,48,1
15221,0,392,11,35.63636363636363,48,5
15222,0,33,1,33.0,33,1
15223,1,565,15,37.666666666666664,48,15
15224,0,144,2,72.0,82,2
15225,1,71,2,35.5,43,2
15226,0,96,2,48.0,48,2
15227,0,95,2,47.5,57,2
15228,0,38,1,38.0,38,1
15229,0,38,1,38.0,38,1
15230,0,300,7,42.857142857142854,57,5
15231,1,310,7,44.285714285714285,60,7
15232,0,57,1,57.0,57,1
15233,1,108,2,54.0,65,2
15234,0,60,1,60.0,60,1
15235,1,190,4,47.5,72,4
15236,1,265,7,37.857142857142854,57,7
15237,0,186,4,46.5,62,4
15238,1,736,18,40.888888888888886,62,16
15239,0,38,1,38.0,38,1
15240,0,295,6,49.166666666666664,67,6
15241,0,48,1,48.0,48,1
15242,0,166,4,41.5,62,4
15243,1,227,6,37.833333333333336,62,6
15244,0,38,1,38.0,38,1
15245,0,132,3,44.0,52,3
15246,0,100,2,50.0,62,2
15247,0,134,3,44.666666666666664,48,3
15248,1,247,6,41.166666666666664,67,6
15249,0,48,1,48.0,48,1
15250,1,238,6,39.666666666666664,48,6
15251,0,792,17,46.588235294117645,62,16
15252,0,33,1,33.0,33,1
15253,0,291,6,48.5,62,6
15254,0,43,1,43.0,43,1
15255,1,572,12,47.666666666666664,82,12
15256,0,129,2,64.5,67,2
15257,0,67,1,67.0,67,1
15258,1,61,2,30.5,33,2
15259,1,466,12,38.833333333333336,67,12
15260,0,660,14,47.142857142857146,62,9
15261,0,214,5,42.8,62,5
15262,1,748,20,37.4,67,20
15263,0,100,2,50.0,62,2
15264,0,478,11,43.45454545454545,62,11
15265,1,505,13,38.84615384615385,62,13
15266,1,769,18,42.72222222222222,82,17
15267,0,257,6,42.833333333333336,62,6
15268,0,38,1,38.0,38,1
15269,1,151,4,37.75,52,4
15270,0,267,6,44.5,62,6
15271,1,380,11,34.54545454545455,60,11
15272,0,57,1,57.0,57,1
15273,0,104,2,52.0,52,1
15274,0,80,2,40.0,52,2
15276,0,43,1,43.0,43,1
15277,0,439,10,43.9,82,7
15278,0,67,1,67.0,67,1
15279,0,71,2,35.5,38,2
15280,1,455,12,37.916666666666664,62,11
15281,0,61,2,30.5,33,2
15282,0,161,4,40.25,62,4
15283,0,148,3,49.333333333333336,57,3
15284,0,210,4,52.5,82,4
15285,1,470,11,42.72727272727273,72,10
15286,0,186,3,62.0,67,2
15287,1,193,5,38.6,48,5
15288,0,104,3,34.666666666666664,43,3
15289,1,623,16,38.9375,62,16
15290,1,123,3,41.0,62,3
15291,0,253,6,42.166666666666664,48,6
15292,1,94,3,31.333333333333332,38,3
15293,0,309,7,44.142857142857146,62,7
15294,1,76,2,38.0,38,2
15295,0,266,6,44.333333333333336,62,5
15296,0,33,1,33.0,33,1
15297,0,128,3,42.666666666666664,52,3
15298,0,114,3,38.0,43,3
15299,1,1437,34,42.26470588235294,72,34
15300,0,48,1,48.0,48,1
15301,1,147,4,36.75,48,4
15302,0,114,2,57.0,62,2
15303,1,274,8,34.25,48,8
15304,1,43,1,43.0,43,1
15305,1,99,3,33.0,38,3
15306,0,90,2,45.0,57,2
15308,0,195,4,48.75,72,4
15309,0,124,2,62.0,62,2
15310,1,91,2,45.5,48,2
15311,1,391,9,43.44444444444444,62,9
15312,0,874,21,41.61904761904762,62,21
15314,0,286,7,40.857142857142854,48,7
15316,0,213,4,53.25,57,4
15317,0,532,13,40.92307692307692,52,13
15318,0,38,1,38.0,38,1
15319,0,76,2,38.0,43,2
15320,0,155,3,51.666666666666664,60,3
15321,0,131,4,32.75,52,4
15322,0,110,2,55.0,62,2
15323,0,804,16,50.25,82,16
15324,0,62,1,62.0,62,1
15325,0,220,6,36.666666666666664,52,5
15326,1,447,11,40.63636363636363,72,11
15327,1,485,11,44.09090909090909,72,11
15328,0,337,7,48.142857142857146,57,7
15329,1,397,12,33.083333333333336,57,12
15330,1,157,4,39.25,48,4
15331,0,125,2,62.5,82,2
15332,1,38,1,38.0,38,1
15334,1,89,3,29.666666666666668,33,2
15335,1,99,3,33.0,38,3
15336,0,266,6,44.333333333333336,67,5
15337,0,287,5,57.4,82,5
15338,0,142,3,47.333333333333336,57,3
15339,1,175,5,35.0,48,5
15340,0,57,1,57.0,57,1
15341,1,705,16,44.0625,72,15
15342,0,381,8,47.625,72,8
15343,0,62,1,62.0,62,1
15344,0,57,1,57.0,57,1
15345,0,142,4,35.5,43,2
15346,0,62,1,62.0,62,1
15347,1,243,5,48.6,67,5
15348,1,374,7,53.42857142857143,62,6
15349,0,76,2,38.0,43,2
15350,1,319,8,39.875,48,8
15351,0,256,5,51.2,57,5
15352,0,151,4,37.75,62,4
15353,0,105,2,52.5,62,2
15355,0,43,1,43.0,43,1
15356,0,95,2,47.5,57,2
15357,1,86,2,43.0,48,2
15358,0,158,3,52.666666666666664,67,3
15359,0,57,1,57.0,57,1
15360,0,181,4,45.25,72,4
15361,0,114,2,57.0,62,2
15362,1,1255,30,41.833333333333336,62,29
15363,1,513,11,46.63636363636363,62,11
15364,0,33,1,33.0,33,1
15365,0,62,1,62.0,62,1
15366,0,72,1,72.0,72,1
15367,1,132,4,33.0,38,4
15368,1,23,1,23.0,23,1
15369,1,552,13,42.46153846153846,55,12
15370,1,632,17,37.1764705882353,62,17
15371,1,854,19,44.94736842105263,67,17
15372,0,62,1,62.0,62,1
15373,0,147,4,36.75,43,4
15374,0,28,1,28.0,28,1
15375,0,401,9,44.55555555555556,62,9
15376,1,33,1,33.0,33,1
15377,1,320,7,45.714285714285715,62,6
15378,0,48,1,48.0,48,1
15379,1,142,4,35.5,38,4
15381,0,85,2,42.5,57,2
15382,0,48,1,48.0,48,1
15383,0,66,2,33.0,38,2
15384,0,162,4,40.5,57,4
15385,0,246,5,49.2,57,5
15386,0,204,5,40.8,62,4
15387,1,137,4,34.25,38,4
15388,0,66,2,33.0,33,1
15389,1,66,2,33.0,38,2
15390,0,645,16,40.3125,57,15
15391,0,48,1,48.0,48,1
15392,0,20,1,20.0,20,1
15393,0,23,1,23.0,23,1
15394,1,266,6,44.333333333333336,67,6
15395,0,342,8,42.75,62,6
15396,0,62,1,62.0,62,1
15397,0,471,11,42.81818181818182,72,7
15398,0,33,1,33.0,33,1
15399,0,157,4,39.25,43,4
15400,0,99,3,33.0,33,2
15401,0,48,1,48.0,48,1
15402,1,209,5,41.8,52,5
15403,1,526,14,37.57142857142857,62,14
15404,1,56,2,28.0,33,2
15405,0,204,5,40.8,67,5
15407,1,127,4,31.75,48,4
15408,0,516,11,46.90909090909091,52,8
15409,0,80,2,40.0,52,2
15410,0,43,1,43.0,43,1
15411,1,229,5,45.8,82,5
15412,0,38,1,38.0,38,1
15413,0,100,2,50.0,62,2
15414,1,570,11,51.81818181818182,82,10
15415,0,202,3,67.33333333333333,82,2
15416,1,785,18,43.611111111111114,62,14
15417,1,521,12,43.416666666666664,62,12
15418,1,648,13,49.84615384615385,62,11
15419,1,414,9,46.0,60,7
15420,1,121,3,40.333333333333336,60,3
15421,0,62,1,62.0,62,1
15422,0,213,5,42.6,52,4
15423,0,124,3,41.333333333333336,48,3
15424,0,166,4,41.5,62,4
15425,0,38,1,38.0,38,1
15426,0,67,1,67.0,67,1
15428,1,701,16,43.8125,65,15
15429,1,33,1,33.0,33,1
15430,0,398,11,36.18181818181818,48,6
15431,0,94,3,31.333333333333332,38,3
15432,1,233,6,38.833333333333336,43,6
15433,1,428,10,42.8,57,10
15434,0,62,1,62.0,62,1
15435,0,48,1,48.0,48,1
15436,0,52,1,52.0,52,1
15437,0,129,3,43.0,48,3
15438,0,394,8,49.25,82,8
15439,0,123,3,41.0,57,3
15440,1,360,8,45.0,62,8
15441,1,198,5,39.6,52,3
15442,1,33,1,33.0,33,1
15443,0,86,2,43.0,48,2
15444,0,67,1,67.0,67,1
15445,0,96,2,48.0,48,2
15446,0,138,3,46.0,62,3
15447,1,171,4,42.75,52,4
15448,0,43,1,43.0,43,1
15449,0,38,1,38.0,38,1
15450,1,152,4,38.0,48,4
15451,0,95,2,47.5,52,2
15452,1,43,1,43.0,43,1
15453,0,76,2,38.0,43,2
15454,1,166,4,41.5,57,4
15455,0,630,12,52.5,82,12
15456,1,123,3,41.0,52,3
15457,1,28,1,28.0,28,1
15458,0,575,14,41.07142857142857,62,11
15459,1,493,10,49.3,67,10
15460,1,494,10,49.4,67,10
15461,0,80,2,40.0,57,2
15462,0,165,3,55.0,62,3
15463,0,142,3,47.333333333333336,52,3
15464,0,115,2,57.5,72,2
15465,0,100,2,50.0,52,2
15466,0,43,1,43.0,43,1
15467,1,38,1,38.0,38,1
15468,0,66,2,33.0,43,2
15469,1,456,11,41.45454545454545,57,10
15470,1,138,3,46.0,57,3
15472,0,52,1,52.0,52,1
15473,0,48,1,48.0,48,1
15474,1,1101,30,36.7,67,20
15475,1,33,1,33.0,33,1
15476,0,186,3,62.0,67,3
15477,1,104,3,34.666666666666664,38,2
15478,0,38,1,38.0,38,1
15479,1,387,9,43.0,48,7
15480,0,152,4,38.0,43,4
15481,0,57,1,57.0,57,1
15482,0,191,4,47.75,62,4
15483,0,33,1,33.0,33,1
15484,0,134,3,44.666666666666664,48,2
15485,1,353,7,50.42857142857143,62,5
15486,0,80,2,40.0,60,2
15487,0,66,2,33.0,38,2
15489,0,38,1,38.0,38,1
15490,0,300,6,50.0,62,6
15491,0,577,11,52.45454545454545,82,10
15492,1,336,7,48.0,62,7
15493,1,152,4,38.0,48,4
15494,0,203,4,50.75,62,4
15495,0,33,1,33.0,33,1
15496,0,61,2,30.5,33,2
15497,1,397,8,49.625,82,8
15498,0,38,1,38.0,38,1
15500,1,1152,28,41.142857142857146,82,25
15501,0,38,1,38.0,38,1
15503,0,57,1,57.0,57,1
15504,0,71,2,35.5,38,2
15505,1,790,21,37.61904761904762,55,21
15506,1,33,1,33.0,33,1
15507,1,305,6,50.833333333333336,67,6
15508,0,94,3,31.333333333333332,38,3
15509,0,57,1,57.0,57,1
15510,0,627,14,44.785714285714285,62,13
15511,0,50,1,50.0,50,1
15512,0,96,2,48.0,48,2
15513,1,152,4,38.0,43,4
15514,0,148,3,49.333333333333336,62,3
15515,1,190,5,38.0,43,5
15517,1,218,6,36.333333333333336,43,5
15518,0,278,6,46.333333333333336,62,6
15520,1,165,5,33.0,48,5
15521,0,395,8,49.375,62,8
15522,0,61,2,30.5,33,2
15523,0,43,1,43.0,43,1
15524,0,38,1,38.0,38,1
15525,1,114,3,38.0,48,3
15526,1,359,8,44.875,57,8
15527,0,186,3,62.0,67,3
15528,0,57,1,57.0,57,1
15529,0,193,4,48.25,55,2
15530,0,120,2,60.0,60,1
15531,1,81,2,40.5,43,2
15532,0,114,3,38.0,38,3
15533,0,57,1,57.0,57,1
15534,0,243,6,40.5,48,6
15535,0,38,1,38.0,38,1
15536,1,152,4,38.0,48,4
15537,0,162,3,54.0,62,2
15538,0,142,3,47.333333333333336,62,3
15539,1,109,3,36.333333333333336,43,3
15540,0,516,11,46.90909090909091,82,8
15541,1,152,3,50.666666666666664,57,3
15542,1,656,17,38.588235294117645,48,14
15543,1,66,2,33.0,38,2
15544,0,33,1,33.0,33,1
15545,1,532,12,44.333333333333336,67,12
15546,0,138,3,46.0,57,3
15547,1,1154,29,39.793103448275865,62,28
